(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
(64, 64, 796, 30, 0.46875, 0.03768844221105527, 0.06976744186046512)
