0.2	1.0	0.16666666666666666	0.16666666666666666	0.125	0.3333333333333333	0.25	0.3333333333333333	0.3333333333333333	0.2571428571428571	0.21052631578947367	0.4	0.36363636363636365	0.11363636363636363	0.3	0.11764705882352941	0.1875	0.09090909090909091	0.36363636363636365	0.6666666666666666	0.18181818181818182	0.35294117647058826	0.25	0.23076923076923078	0.11764705882352941	0.3	0.1724137931034483	0.8	0.42105263157894735	0.0	0.5	1.0	0.0	0.2	0.08333333333333333	0.125	0.08333333333333333	0.1	0.0	0.0975609756097561	0.17647058823529413	0.15384615384615385	0.08333333333333333	0.25	1.0	0.16666666666666666	0.16279069767441862	0.14814814814814814	0.25806451612903225	0.0	0.16666666666666666	1.0	
0.6	1.0	0.16666666666666666	0.16666666666666666	0.125	0.6666666666666666	0.14285714285714285	0.3333333333333333	0.3333333333333333	0.2857142857142857	0.21052631578947367	0.4	0.18181818181818182	0.09090909090909091	0.2	0.11764705882352941	0.125	0.09090909090909091	0.36363636363636365	0.3333333333333333	0.18181818181818182	0.29411764705882354	0.25	0.23076923076923078	0.13725490196078433	0.23333333333333334	0.20689655172413793	0.6	0.3684210526315789	0.25	1.0	0.6666666666666666	1.0	0.2	0.25	0.375	0.25	0.4	0.047619047619047616	0.07317073170731707	0.11764705882352941	0.15384615384615385	0.08333333333333333	0.25	1.0	0.23333333333333334	0.16279069767441862	0.2222222222222222	0.22580645161290322	0.25	0.25	1.0	
0.2	1.0	0.16666666666666666	0.08333333333333333	0.125	0.3333333333333333	0.21428571428571427	1.0	0.4444444444444444	0.22857142857142856	0.2631578947368421	0.4	0.18181818181818182	0.045454545454545456	0.3	0.11764705882352941	0.125	0.09090909090909091	0.45454545454545453	0.6666666666666666	0.18181818181818182	0.29411764705882354	0.0	0.23076923076923078	0.1568627450980392	0.3333333333333333	0.20689655172413793	0.8	0.2631578947368421	0.25	0.5	0.6666666666666666	0.0	0.25	0.08333333333333333	0.1875	0.16666666666666666	0.0	0.0	0.0975609756097561	0.23529411764705882	0.19230769230769232	0.08333333333333333	0.25	1.0	0.16666666666666666	0.18604651162790697	0.037037037037037035	0.22580645161290322	0.0	0.16666666666666666	1.0	
0.2	1.0	0.16666666666666666	0.16666666666666666	0.125	0.0	0.25	0.0	0.1111111111111111	0.17142857142857143	0.21052631578947367	0.4	0.36363636363636365	0.11363636363636363	0.3	0.058823529411764705	0.1875	0.09090909090909091	0.18181818181818182	0.6666666666666666	0.18181818181818182	0.35294117647058826	0.25	0.23076923076923078	0.0784313725490196	0.3	0.13793103448275862	0.6	0.3684210526315789	0.25	0.0	1.0	0.0	0.2	0.08333333333333333	0.0625	0.08333333333333333	0.0	0.0	0.07317073170731707	0.17647058823529413	0.11538461538461539	0.08333333333333333	0.25	1.0	0.06666666666666667	0.16279069767441862	0.07407407407407407	0.1935483870967742	0.0	0.16666666666666666	1.0	
0.6	1.0	0.16666666666666666	0.16666666666666666	0.125	0.6666666666666666	0.17857142857142858	0.3333333333333333	0.3333333333333333	0.2857142857142857	0.21052631578947367	0.4	0.18181818181818182	0.11363636363636363	0.2	0.11764705882352941	0.125	0.09090909090909091	0.36363636363636365	0.3333333333333333	0.18181818181818182	0.29411764705882354	0.25	0.23076923076923078	0.13725490196078433	0.26666666666666666	0.20689655172413793	0.6	0.42105263157894735	0.25	1.0	0.6666666666666666	1.0	0.2	0.25	0.375	0.25	0.4	0.047619047619047616	0.07317073170731707	0.11764705882352941	0.19230769230769232	0.08333333333333333	0.25	1.0	0.23333333333333334	0.16279069767441862	0.2222222222222222	0.22580645161290322	0.25	0.3333333333333333	1.0	
0.2	1.0	0.16666666666666666	0.16666666666666666	0.125	0.3333333333333333	0.25	0.3333333333333333	0.3333333333333333	0.2571428571428571	0.21052631578947367	0.4	0.36363636363636365	0.11363636363636363	0.3	0.11764705882352941	0.1875	0.09090909090909091	0.36363636363636365	0.6666666666666666	0.18181818181818182	0.35294117647058826	0.25	0.23076923076923078	0.13725490196078433	0.3	0.1724137931034483	0.8	0.42105263157894735	0.25	0.5	1.0	0.0	0.2	0.08333333333333333	0.125	0.08333333333333333	0.1	0.0	0.0975609756097561	0.17647058823529413	0.19230769230769232	0.16666666666666666	0.25	1.0	0.16666666666666666	0.16279069767441862	0.14814814814814814	0.25806451612903225	0.0	0.25	1.0	
0.2	1.0	0.16666666666666666	0.08333333333333333	0.125	0.3333333333333333	0.21428571428571427	1.0	0.4444444444444444	0.22857142857142856	0.2631578947368421	0.4	0.18181818181818182	0.045454545454545456	0.3	0.11764705882352941	0.125	0.09090909090909091	0.6363636363636364	0.6666666666666666	0.18181818181818182	0.29411764705882354	0.0	0.23076923076923078	0.13725490196078433	0.3333333333333333	0.20689655172413793	0.8	0.2631578947368421	0.25	0.5	0.6666666666666666	0.0	0.25	0.08333333333333333	0.1875	0.16666666666666666	0.0	0.0	0.0975609756097561	0.23529411764705882	0.19230769230769232	0.08333333333333333	0.25	1.0	0.16666666666666666	0.18604651162790697	0.037037037037037035	0.22580645161290322	0.0	0.16666666666666666	1.0	
0.2	1.0	0.16666666666666666	0.16666666666666666	0.0	0.0	0.25	0.0	0.1111111111111111	0.17142857142857143	0.21052631578947367	0.4	0.36363636363636365	0.11363636363636363	0.3	0.058823529411764705	0.25	0.09090909090909091	0.18181818181818182	0.6666666666666666	0.18181818181818182	0.35294117647058826	0.25	0.23076923076923078	0.09803921568627451	0.3	0.13793103448275862	0.4	0.42105263157894735	0.25	0.0	1.0	0.0	0.2	0.08333333333333333	0.0625	0.08333333333333333	0.0	0.0	0.07317073170731707	0.17647058823529413	0.15384615384615385	0.08333333333333333	0.25	1.0	0.06666666666666667	0.16279069767441862	0.07407407407407407	0.1935483870967742	0.0	0.16666666666666666	1.0	
0.4	1.0	0.16666666666666666	0.16666666666666666	0.125	0.6666666666666666	0.21428571428571427	0.3333333333333333	0.3333333333333333	0.2857142857142857	0.21052631578947367	0.4	0.18181818181818182	0.11363636363636363	0.2	0.11764705882352941	0.0625	0.09090909090909091	0.36363636363636365	0.3333333333333333	0.18181818181818182	0.29411764705882354	0.25	0.23076923076923078	0.11764705882352941	0.23333333333333334	0.20689655172413793	0.6	0.42105263157894735	0.0	1.0	0.6666666666666666	1.0	0.2	0.25	0.375	0.25	0.4	0.047619047619047616	0.04878048780487805	0.11764705882352941	0.19230769230769232	0.08333333333333333	0.25	1.0	0.23333333333333334	0.18604651162790697	0.18518518518518517	0.22580645161290322	0.125	0.3333333333333333	1.0	
0.2	1.0	0.0	0.16666666666666666	0.125	1.0	0.17857142857142858	0.3333333333333333	0.3333333333333333	0.22857142857142856	0.21052631578947367	0.4	0.18181818181818182	0.06818181818181818	0.2	0.058823529411764705	0.125	0.18181818181818182	0.2727272727272727	0.3333333333333333	0.09090909090909091	0.35294117647058826	0.75	0.15384615384615385	0.09803921568627451	0.03333333333333333	0.1724137931034483	0.6	0.3684210526315789	0.5	1.0	0.3333333333333333	1.0	0.15	0.25	0.3125	0.25	0.1	0.09523809523809523	0.024390243902439025	0.11764705882352941	0.19230769230769232	0.16666666666666666	0.0	1.0	0.16666666666666666	0.13953488372093023	0.14814814814814814	0.22580645161290322	0.0	0.25	1.0	
